10:54:06, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:23:15, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:24:29, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:25:44, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:26:58, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:28:12, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:29:27, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:30:41, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:31:55, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:33:10, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:34:24, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:35:39, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:36:53, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:38:07, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:39:22, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:40:36, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:41:50, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:43:05, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:44:19, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:45:34, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:46:48, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:48:02, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:49:17, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:50:31, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:51:45, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:53:00, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:54:14, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:55:29, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:56:43, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:57:57, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
14:59:30, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:00:45, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:01:59, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:03:43, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:04:58, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:06:46, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:08:17, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:09:38, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:14:07, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
15:16:38, 1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms,
